id,name,slug,tel_prefix,type
1230006001594,ورامین,ورامین,,city
1230009001588,شهریار,شهریار,,city
1230009002277,صباشهر,صباشهر,,city
1230009002303,شاهدشهر,شاهدشهر,,city
1230009002632,باغستان,باغستان,,city
1230009002633,اندیشه,اندیشه,,city
1230009002694,شهریار1,شهریار1,,city
1230009002695,شهریار2,شهریار2,,city
1230009002696,شهریار3,شهریار3,,city
1230009002293,وحیدیه,وحیدیه,,city
1230009002491,فردوسیه,فردوسیه,,city
12300010002489,چهاردانگه,چهاردانگه,,city
12300010001050,اسلام شهر6,اسلام-شهر6,,city
12300010001581,اسلامشهر,اسلامشهر,,city
12300010002289,اسلام شهر1,اسلام-شهر1,,city
12300010002290,اسلام شهر2,اسلام-شهر2,,city
12300010002560,اسلام شهر3,اسلام-شهر3,,city
12300010002770,احمد آباد مستوفی,احمد-آباد-مستوفی,,city
12300012001585,رباطکریم,رباطکریم,,city
12300012002666,نصیرشهر,نصیرشهر,,city
12300012002826,پرند,پرند,,city
12300013002490,شریف آباد,شریف-آباد,,city
12300013001052,پاکدشت 1,پاکدشت-1,,city
12300013001053,پاکدشت 2,پاکدشت-2,,city
12300013002120,پاکدشت,پاکدشت,,city
12300013002705,فرون اباد,فرون-اباد,,city
12300014002634,ارجمند,ارجمند,,city
12300014001577,فیروزکوه,فیروزکوه,,city
12300016002116,قدس,قدس,,city
12300018002989,جلیل اباد,جلیل-اباد,,city
12300019002278,گلستان,گلستان,,city
12300019002665,صالحیه,صالحیه,,city
12300019002208,نسیم شهر,نسیم-شهر,,city
12300020002268,بومهن,بومهن,,city
12300020001040,سعیداباد,سعیداباد,,city
12300020001051,خسرواباد,خسرواباد,,city
12300020002628,پردیس,پردیس,,city
12300021001593,قرچک,قرچک,,city
1240003002164,هشتجین,هشتجین,,city
1240003002165,کلور,کلور,,city
1240001001195,اردبیل,اردبیل,,city
1240001001662,اردبیل 1,اردبیل-1,,city
1240001001663,اردبیل 2,اردبیل-2,,city
1240001002575,اردبیل 3,اردبیل-3,,city
1240001002852,اردبیل 4,اردبیل-4,,city
1240001002873,اردبیل 5,اردبیل-5,,city
1240001002299,هیر,هیر,,city
1240001002949,آراللو,آراللو,,city
1240001002882,ثمرین,ثمرین,,city
1240002001230,بیله سوار,بیله-سوار,,city
1240002002209,جعفرآباد,جعفرآباد,,city
1240003001219,خلخال,خلخال,,city
1240004002300,رضی,رضی,,city
1240004001229,مشگین شهر,مشگین-شهر,,city
1240004002948,النی,النی,,city
1240004002301,لاهرود,لاهرود,,city
1240004002704,فخراباد,فخراباد,,city
1240004002723,مرادلو,مرادلو,,city
1240004002749,قصابه,قصابه,,city
1240005001232,گرمی,گرمی,,city
1240005002880,زهرا,زهرا,,city
1240006001032,اولتان,اولتان,,city
1240006001231,پارس آباد,پارس-آباد,,city
1240006002029,مغان سر,مغان-سر,,city
1240006002750,اسلام اباد,اسلام-اباد,,city
1240007001218,گیوی,گیوی,,city
1240007001073,فیروزآباد,فیروزآباد,,city
1240008002493,آبی بیگلو,آبی-بیگلو,,city
1240008001197,نمین,نمین,,city
1240008002576,عنبران,عنبران,,city
1240009001198,نیر,نیر,,city
1240009002636,کوراییم,کوراییم,,city
12400010001196,سرعین,سرعین,,city
12400010002881,اردیموسی,اردیموسی,,city
12400011002166,اصلاندوز,اصلاندوز,,city
12400011001074,بران علیا,بران-علیا,,city
12400012002492,تازه کندانگوت,تازه-کندانگوت,,city
12400012001065,زیوه,زیوه,,city
1250001002515,دستجرد,دستجرد,,city
1250001001114,قم,قم,,city
1250001002096,قم 5,قم-5,,city
1250001002097,قم 6,قم-6,,city
1250001002221,قم 1,قم-1,,city
1250001002222,قم 2,قم-2,,city
1250001002223,قم 3,قم-3,,city
1250001002224,قم 4,قم-4,,city
1250001002516,قنوات,قنوات,,city
1250001002810,قم 7,قم-7,,city
1250001002811,قم 8,قم-8,,city
1250001002027,سلفچگان,سلفچگان,,city
1250002002274,جعفریه,جعفریه,,city
1250002001062,قاهان,قاهان,,city
1250003002275,کهک,کهک,,city
1260001002159,دانسفهان,دانسفهان,,city
1260001001538,شال,شال,,city
1260001001537,بویین زهرا,بویین-زهرا,,city
1260001002638,سگزآباد,سگزآباد,,city
1260001002991,عصمت آباد,عصمت-آباد,,city
1260001002577,ارداق,ارداق,,city
1260002002114,اسفرورین,اسفرورین,,city
1260002002374,خرمدشت,خرمدشت,,city
1260002002158,ضیاآباد,ضیاآباد,,city
1260002001532,تاکستان,تاکستان,,city
1260002002639,نرجه,نرجه,,city
1260003002494,معلم کلایه,معلم-کلایه,,city
1260003002495,رازمیان,رازمیان,,city
1260003002667,سیردان,سیردان,,city
1260003001595,قزوین,قزوین,,city
1260003002125,اقبالیه,اقبالیه,,city
1260003002291,قزوین 1,قزوین-1,,city
1260003002292,قزوین 2,قزوین-2,,city
1260003002375,محمودآبادنمونه,محمودآبادنمونه,,city
1260003002520,قزوین 3,قزوین-3,,city
1260003002703,قزوین 4,قزوین-4,,city
1260003002579,کوهین,کوهین,,city
1260004002637,خاکعلی,خاکعلی,,city
1260004001535,آبیک,آبیک,,city
1260004002992,زیاران,زیاران,,city
1260004002993,قشلاق,قشلاق,,city
1260005002040,شریفیه,شریفیه,,city
1260005002218,محمدیه,محمدیه,,city
1260005002578,بیدستان,بیدستان,,city
1260005001539,الوند,الوند,,city
1260006001536,آوج,آوج,,city
1260006002517,آبگرم,آبگرم,,city
1270001001178,بندرگز,بندرگز,,city
1270001002194,نوکنده,نوکنده,,city
1270002001156,بندرترکمن,بندرترکمن,,city
1270002002975,سیجوال,سیجوال,,city
1270003001174,علی آباد,علی-آباد,,city
1270003002836,مزرعه,مزرعه,,city
1270003002837,سنگدوین,سنگدوین,,city
1270003002507,فاضل آباد,فاضل-آباد,,city
1270004001179,کردکوی,کردکوی,,city
1270005001181,گرگان,گرگان,,city
1270005002018,جلین,جلین,,city
1270005002697,گرگان 1,گرگان-1,,city
1270005002698,گرگان 2,گرگان-2,,city
1270005002866,گرگان 3,گرگان-3,,city
1270005002508,سرخنکلاته,سرخنکلاته,,city
1270005002868,قرق,قرق,,city
1270006001030,کرند,کرند,,city
1270006002496,اینچه برون,اینچه-برون,,city
1270009002835,فراغی,فراغی,,city
1270006001186,گنبدکاووس,گنبدکاووس,,city
1270007001071,القجر,القجر,,city
1270007001188,مینودشت,مینودشت,,city
1270007002883,دوزین,دوزین,,city
1270008002509,انبار آلوم,انبار-آلوم,,city
1270008001180,آق قلا,آق-قلا,,city
1270009001185,کلاله,کلاله,,city
12700010002581,نوده خاندوز,نوده-خاندوز,,city
12700010001182,آزادشهر,آزادشهر,,city
12700010002640,نگین شهر,نگین-شهر,,city
12700011001183,خان ببین,خان-ببین,,city
12700014002884,صادق آباد,صادق-آباد,,city
12700011001184,رامیان,رامیان,,city
12700011002195,دلند,دلند,,city
12700011002765,تاتار علیا,تاتار-علیا,,city
12700012002498,مراوه,مراوه,,city
12700012002885,گلیداغ,گلیداغ,,city
12700013001155,گمیش تپه,گمیش-تپه,,city
12700013002580,سیمین شهر,سیمین-شهر,,city
12700014001070,ینقاق,ینقاق,,city
12700014001187,گالیکش,گالیکش,,city
1280001001349,اسفراین,اسفراین,,city
1280002001353,بجنورد,بجنورد,,city
1280002002699,بجنورد1,بجنورد1,,city
1280002002700,بجنورد2,بجنورد2,,city
1280002002847,چناران شهر,چناران-شهر,,city
1280002002431,حصارگرمخان,حصارگرمخان,,city
1280003002432,سنخواست,سنخواست,,city
1280003002433,شوقان,شوقان,,city
1280003001350,جاجرم,جاجرم,,city
1280004002435,لوجلی,لوجلی,,city
1280004001038,خانلق,خانلق,,city
1280004001368,شیروان,شیروان,,city
1280004002845,زیارت,زیارت,,city
1280004002846,قوشخانه,قوشخانه,,city
1280005002079,تیتکانلو,تیتکانلو,,city
1280005001377,فاروج,فاروج,,city
1280006002567,قاضی,قاضی,,city
1280006002848,آوا,آوا,,city
1280006001352,آشخانه,آشخانه,,city
1280007002053,ایور,ایور,,city
1280007002054,گرمه,گرمه,,city
1280007002641,درق,درق,,city
1280008002132,راز,راز,,city
1280008002942,غلامان,غلامان,,city
1280008002943,یکه سعود,یکه-سعود,,city
1280009002430,صفی آباد,صفی-آباد,,city
12800010002568,پیش قلعه,پیش-قلعه,,city
1290001001355,بیرجند,بیرجند,,city
1290001002701,بیرجند1,بیرجند1,,city
1290001002702,بیرجند2,بیرجند2,,city
1290002002051,قهستان,قهستان,,city
1290002002052,طبس مسینا,طبس-مسینا,,city
1290002002725,گزیک,گزیک,,city
1290002002276,اسدیه,اسدیه,,city
1290003001354,سربیشه,سربیشه,,city
1290003002642,مود,مود,,city
1290003002897,درح,درح,,city
1290004001375,قاین,قاین,,city
1290004002643,اسفدن,اسفدن,,city
1290004001374,خضری دشت بیاض,خضری-دشت-بیاض,,city
1290004002646,نیمبلوک,نیمبلوک,,city
1290004002645,آرین شهر,آرین-شهر,,city
1290005002441,شوسف,شوسف,,city
1290005001356,نهبندان,نهبندان,,city
1290006001371,سرایان,سرایان,,city
1290006002346,آیسک,آیسک,,city
1290006002563,سه قلعه,سه-قلعه,,city
1290007001002,باغستان,باغستان,,city
1290007001372,اسلامیه,اسلامیه,,city
1290007001373,فردوس,فردوس,,city
1290009002644,زهان,زهان,,city
1290008001370,بشرویه,بشرویه,,city
1290008002726,ارسک,ارسک,,city
1290009002347,حاجی آباد,حاجی-آباد,,city
1290009002898,آبیز,آبیز,,city
12900010002242,خوسف,خوسف,,city
12900010001003,ماژان,ماژان,,city
12900011002345,عشق آباد,عشق-آباد,,city
12900011001369,طبس,طبس,,city
12900011002624,دیهوک,دیهوک,,city
1300006002982,فردیس 1,فردیس-1,,city
1300001001590,کرج,کرج,,city
1300001002118,ماهدشت,ماهدشت,,city
1300001002272,کمال شهر,کمال-شهر,,city
1300001002273,محمد شهر,محمد-شهر,,city
1300001002280,کرج  1,کرج-1,,city
1300001002281,کرج  2,کرج-2,,city
1300001002283,کرج  4,کرج-4,,city
1300001002284,کرج  5,کرج-5,,city
1300001002285,کرج  6,کرج-6,,city
1300001002286,کرج  7,کرج-7,,city
1300001002287,کرج  8,کرج-8,,city
1300001002288,کرج  9,کرج-9,,city
1300001002635,گرمدره,گرمدره,,city
1300001002766,کرج  10,کرج-10,,city
1300001002767,کرج  3,کرج-3,,city
1300001002070,آسارا,آسارا,,city
1300002001587,هشتگرد,هشتگرد,,city
1300002002026,گلسار,گلسار,,city
1300002002664,مهستان,مهستان,,city
1300002002630,کوهسار,کوهسار,,city
1300003001586,نظرآباد,نظرآباد,,city
1300003002025,تنکمان,تنکمان,,city
1300004002169,طالقان,طالقان,,city
1300005001584,اشتهارد,اشتهارد,,city
1300005002981,پلنگ آباد,پلنگ-آباد,,city
1300006002282,فردیس,فردیس,,city
1300006002540,فردیس 2,فردیس-2,,city
1300006002271,مشکین دشت,مشکین-دشت,,city
1300007002631,چهارباغ,چهارباغ,,city
10000012002,دهچال,دهچال,,rural
10000010001,الویر,الویر,,rural
10000010002,علیشار,علیشار,,rural
10000010003,دوزج,دوزج,,rural
10000011001,اسفندان,اسفندان,,rural
10000011002,میلاجرد,میلاجرد,,rural
10000012001,خنداب,خنداب,,rural
10000013001,فرمهین,فرمهین,,rural
10000013002,فشک,فشک,,rural
10100010001,چاف,چاف,,rural
10100010002,لات لیل,لات-لیل,,rural
10100010003,دیوشل,دیوشل,,rural
10100011002,بازکیا گوراب,بازکیا-گوراب,,rural
10100011004,رودبنه,رودبنه,,district
10100012001,احمد سرگوراب,احمد-سرگوراب,,rural
10100012002,چوبر,چوبر,,rural
10100013001,سمام,سمام,,rural
10100013002,شبخوس لات,شبخوس-لات,,rural
10100014001,دیناچال,دیناچال,,rural
10100014002,ییلاقی ارده,ییلاقی-ارده,,rural
10100015001,پیر کوه,پیر-کوه,,rural
10100015002,دیلمان,دیلمان,,rural
10100016001,شاندرمن,شاندرمن,,rural
10100016002,شیخ نشین,شیخ-نشین,,rural
10100017001,چاپارخانه,چاپارخانه,,rural
10100017002,کته سر خمام,کته-سر-خمام,,rural
10200014002,تتارستاق,تتارستاق,,rural
10200010002,بیشه سر,بیشه-سر,,rural
10200014001,لاویج,لاویج,,rural
10200016004,رودبست,رودبست,,district
10200014003,شیخ فضل اله نوری,شیخ-فضل-اله-نوری,,rural
10200015002,توابع کجور,توابع-کجور,,rural
10200015004,مرکزی,مرکزی,,district
10200016002,عزیزک,عزیزک,,rural
10200016003,بهنمیر,بهنمیر,,district
10200018001,دابوی شمالی,دابوی-شمالی,,rural
10200018002,هرازپی شمالی,هرازپی-شمالی,,rural
10200019001,پی رجه,پی-رجه,,rural
10200022002,آزادگان,آزادگان,,rural
10200019002,قره طغان,قره-طغان,,rural
10200020002,کلارستاق غربی,کلارستاق-غربی,,rural
10200020003,مرزن آباد,مرزن-آباد,,district
10200021001,چپکرود شرقی,چپکرود-شرقی,,rural
10200021002,سیاهرود,سیاهرود,,rural
10200021003,چپکرود غربی,چپکرود-غربی,,rural
10200022001,توسکاچشمه,توسکاچشمه,,rural
10200023001,امامزاده عبدالله شمالی,امامزاده-عبدالله-شمالی,,rural
10200023002,امامزاده عبدالله جنوبی,امامزاده-عبدالله-جنوبی,,rural
10200024001,لنگارود شرقی,لنگارود-شرقی,,rural
10200024002,لنگارود غربی,لنگارود-غربی,,rural
10200024003,کلار,کلار,,district
10200025001,کوهدشت شرقی,کوهدشت-شرقی,,rural
10200025002,کوهدشت غربی,کوهدشت-غربی,,rural
10200026001,کیاکلا,کیاکلا,,rural
10200026002,دشت کنار,دشت-کنار,,rural
10200027001,شرق و غرب شیرگاه,شرق-و-غرب-شیرگاه,,rural
10200027002,لفور,لفور,,rural
10200028001,کلاردشت شرقی,کلاردشت-شرقی,,rural
10300010001,اوچ تپه غربی,اوچ-تپه-غربی,,rural
10300010002,بروانان شرقی,بروانان-شرقی,,rural
10300010003,بروانان غربی,بروانان-غربی,,rural
10300010004,بروانان مرکزی,بروانان-مرکزی,,rural
10300011002,سلوک,سلوک,,rural
10300011003,علی آباد,علی-آباد,,rural
10300012001,بناجوی شرقی,بناجوی-شرقی,,rural
10300013001,اوجان شرقی,اوجان-شرقی,,rural
10300013002,سهندآباد,سهندآباد,,rural
10300015003,مولان,مولان,,rural
10300014001,چله خانه,چله-خانه,,rural
10300014002,رودقات,رودقات,,rural
10300014003,میشوجنوبی,میشوجنوبی,,rural
10300015002,پیغان چایی,پیغان-چایی,,rural
10300016001,بدوستان غربی,بدوستان-غربی,,rural
10300016002,مواضع خان شرقی,مواضع-خان-شرقی,,rural
10300019001,دیزمارغربی,دیزمارغربی,,rural
10300019002,ارسی,ارسی,,rural
10300021001,تیمورلو,تیمورلو,,rural
10300020002,گاودول غربی,گاودول-غربی,,rural
10300020003,گاودول مرکزی,گاودول-مرکزی,,rural
10300021002,قبله داغی,قبله-داغی,,rural
10300021003,قاضی جهان,قاضی-جهان,,rural
10300022002,جزیره,جزیره,,rural
10300023001,چاراویماق جنوب شرقی,چاراویماق-جنوب-شرقی,,rural
10300022001,باویل,باویل,,rural
10300023002,چاراویماق شرقی,چاراویماق-شرقی,,rural
10300024001,ارزیل,ارزیل,,rural
10300026001,بسطاملو,بسطاملو,,rural
10300024002,جوشین,جوشین,,rural
10300025001,دیزجرودشرقی,دیزجرودشرقی,,rural
10300025002,دیزجرودغربی,دیزجرودغربی,,rural
10300026002,کیوان,کیوان,,rural
10300027001,دودانگه,دودانگه,,rural
10300026003,منجوان غربی,منجوان-غربی,,rural
10300027002,دیکله,دیکله,,rural
10300028001,لیلان جنوبی,لیلان-جنوبی,,rural
10300028002,لیلان غربی,لیلان-غربی,,rural
10400010001,آختاچی شرقی,آختاچی-شرقی,,rural
10400010002,آختاچی محالی,آختاچی-محالی,,rural
10400011001,صفاخانه,صفاخانه,,rural
10400015002,گچلرات غربی,گچلرات-غربی,,rural
10400011002,محمودآباد,محمودآباد,,rural
10400012001,افشار,افشار,,rural
10400012002,انصار,انصار,,rural
10400013001,اشنویه شمالی,اشنویه-شمالی,,rural
10400013002,دشت بیل,دشت-بیل,,rural
10400014001,آواجیق شمالی,آواجیق-شمالی,,rural
10400014002,آواجیق جنوبی,آواجیق-جنوبی,,rural
10400015001,چایباسارشرقی,چایباسارشرقی,,rural
10400016001,حاجیلارشمالی,حاجیلارشمالی,,rural
10400016002,حاجیلارجنوبی,حاجیلارجنوبی,,rural
10400017001,چشمه سرا,چشمه-سرا,,rural
10400017002,قره قویون جنوبی,قره-قویون-جنوبی,,rural
10400018001,قپچاق,قپچاق,,rural
10400018002,مرحمت آبادشمالی,مرحمت-آبادشمالی,,rural
10400019001,نادرگلی,نادرگلی,,rural
10400019002,باروق,باروق,,rural
10400020001,گورک نعلین,گورک-نعلین,,rural
10400020002,ساوان,ساوان,,rural
10500010001,حر,حر,,rural
10500010002,دینور,دینور,,rural
10500011001,چم چمال,چم-چمال,,rural
10500011002,شیرز,شیرز,,rural
10500012001,خانه شور,خانه-شور,,rural
10500012002,دشت حر,دشت-حر,,rural
10500012003,زمکان,زمکان,,district
10500013001,قلخانی,قلخانی,,rural
10500013002,گورانی,گورانی,,rural
10500014001,قوری قلعه,قوری-قلعه,,rural
10500014002,منصورآقایی,منصورآقایی,,rural
10600010002,ماماتین,ماماتین,,rural
10600010003,حومه شرقی,حومه-شرقی,,rural
10600010004,حومه غربی,حومه-غربی,,rural
10600010005,ابولفارس,ابولفارس,,district
10600011001,آبشار,آبشار,,rural
10600011002,بوزی,بوزی,,rural
10600011003,جفال,جفال,,rural
10600012002,شعیبیه غربی,شعیبیه-غربی,,rural
10600012003,شهیدمدرس,شهیدمدرس,,rural
10600012004,میان آب,میان-آب,,district
10600013003,مرکزی,مرکزی,,district
10600013004,گلگیر,گلگیر,,district
10600013005,عنبر,عنبر,,district
10600014002,سرخه,سرخه,,rural
10600014003,حسین آباد,حسین-آباد,,rural
10600015002,رودزرد,رودزرد,,rural
10600018002,هندیجان غربی,هندیجان-غربی,,rural
10600015004,منگشت,منگشت,,rural
10600015005,قلعه تل,قلعه-تل,,district
10600016001,جایزان,جایزان,,rural
10600016002,چاه سالم,چاه-سالم,,rural
10600017001,دشت لالی,دشت-لالی,,rural
10600017002,سادات,سادات,,rural
10600018001,چم خلف عیسی,چم-خلف-عیسی,,rural
10600019001,عبدلیه شرقی,عبدلیه-شرقی,,rural
10600019002,عبدلیه غربی,عبدلیه-غربی,,rural
10600020001,عقیلی جنوبی,عقیلی-جنوبی,,rural
10600020002,عقیلی شمالی,عقیلی-شمالی,,rural
10600021001,آبژدان,آبژدان,,rural
10600021002,کوشک,کوشک,,rural
10600021003,مرکزی,مرکزی,,district
10600022001,رغیوه,رغیوه,,rural
10600022002,گزین,گزین,,rural
10600023001,بنی صالح,بنی-صالح,,rural
10600023002,نیسان,نیسان,,rural
10600024001,ملاثانی,ملاثانی,,rural
10600024002,عناقچه,عناقچه,,rural
10600025001,کرخه,کرخه,,rural
10600025002,دهکده,دهکده,,rural
10600026001,آغاجاری,آغاجاری,,rural
10600026002,آب باران,آب-باران,,rural
10600027001,کوت عبدالله,کوت-عبدالله,,rural
10600027002,قلعه چنعان,قلعه-چنعان,,rural
10600028001,سیدعباس,سیدعباس,,rural
10600028002,آهودشت,آهودشت,,rural
10600029001,دنباله رودشمالی,دنباله-رودشمالی,,rural
10600029002,دهدز,دهدز,,rural
10600030001,صیدون شمالی,صیدون-شمالی,,rural
10600030002,واجل,واجل,,rural
10700010001,جره,جره,,rural
10700010002,دادین,دادین,,rural
10700010004,انارستان,انارستان,,rural
10700010006,خشت,خشت,,district
10700011004,مرکزی,مرکزی,,district
10700011005,بیرم,بیرم,,district
10700011007,بنارویه,بنارویه,,district
10700011008,صحرای باغ,صحرای-باغ,,district
10700012003,رامجرددو,رامجرددو,,rural
10700012004,مرکزی,مرکزی,,district
10700012005,رامجردیک,رامجردیک,,rural
10700012006,سیدان,سیدان,,district
10700014003,ده چاه,ده-چاه,,rural
10700012007,رودبال,رودبال,,rural
10700013002,میشان,میشان,,rural
10700013003,مرکزی,مرکزی,,district
10700013005,دشمن زیاری,دشمن-زیاری,,district
10700013006,جوزار,جوزار,,district
10700014002,هرگان,هرگان,,rural
10700014004,مشکان,مشکان,,rural
10700015001,اشکنان,اشکنان,,rural
10700015003,حومه,حومه,,rural
10700015004,سیگار,سیگار,,rural
10700015005,چاه ورز,چاه-ورز,,district
10700015006,خیرگو,خیرگو,,district
10700016002,مزایجان,مزایجان,,rural
10700016003,مزایجان,مزایجان,,district
10700017001,خبریز,خبریز,,rural
10700018001,شهیدآباد,شهیدآباد,,rural
10700018002,قشلاق,قشلاق,,rural
10700019001,ایزدخواست شرقی,ایزدخواست-شرقی,,rural
10700019002,ایزدخواست غربی,ایزدخواست-غربی,,rural
10700020001,افزر,افزر,,rural
10700020002,زاخرویه,زاخرویه,,rural
10700021001,خوزی,خوزی,,rural
10700021002,گله دار,گله-دار,,rural
10700021003,فال,فال,,rural
10700021004,ارودان,ارودان,,rural
10700022001,آویز,آویز,,rural
10700022002,دهرم,دهرم,,rural
10700023001,سرپنیران,سرپنیران,,rural
10700023002,کمین,کمین,,rural
10700024001,باغان,باغان,,rural
10700024002,محمله,محمله,,rural
10700029001,دهقانان,دهقانان,,rural
10700029002,سفلی,سفلی,,rural
10700025001,کوهنجان,کوهنجان,,rural
10700025002,مهارلو,مهارلو,,rural
10700026001,رستم سه,رستم-سه,,rural
10700026002,پشتکوه رستم,پشتکوه-رستم,,rural
10700027001,فداغ,فداغ,,rural
10700027002,خلیلی,خلیلی,,rural
10700028001,فرمشکان,فرمشکان,,rural
10700028002,کوار,کوار,,rural
10700030001,زرقان,زرقان,,rural
10700030002,بندامیر,بندامیر,,rural
10700031001,بیضاء,بیضاء,,rural
10700031002,کوشک هزار,کوشک-هزار,,rural
10700032001,باغ صفا,باغ-صفا,,rural
10700032002,سرچهان,سرچهان,,rural
10700032003,حسامی,حسامی,,rural
10700033001,چنارشاهیجان,چنارشاهیجان,,rural
10700033002,سمغان,سمغان,,rural
10700034001,گل برنجی,گل-برنجی,,rural
10700034002,خفر,خفر,,rural
10700035001,آباده طشک,آباده-طشک,,rural
10700035002,بختگان,بختگان,,rural
10700036001,فیشور,فیشور,,rural
10700036002,اوز,اوز,,rural
10700037001,جویم,جویم,,rural
10700037002,چغان,چغان,,rural
10800010001,قلعه عسگر,قلعه-عسگر,,rural
10800010002,لاله زار,لاله-زار,,rural
10800010003,کوه پنج,کوه-پنج,,rural
10800010004,نگار,نگار,,district
10800011001,حرجند,حرجند,,rural
10800011002,مرکزی,مرکزی,,district
10800012001,امجز,امجز,,rural
10800012003,علی آباد,علی-آباد,,rural
10800013001,قلعه,قلعه,,rural
10800013002,کشمیران,کشمیران,,rural
10800014001,جور,جور,,rural
10800014002,طغرل الجرد,طغرل-الجرد,,rural
10800015002,عباس آباد,عباس-آباد,,rural
10800015003,بیژن آباد,بیژن-آباد,,rural
10800016001,چاه دادخدا,چاه-دادخدا,,rural
10800016002,رمشک,رمشک,,rural
10800016003,مارز,مارز,,rural
10800017002,ریگان,ریگان,,rural
10800017003,رحمت آباد,رحمت-آباد,,district
10800018001,رابر,رابر,,rural
10800018002,سیه بنوییه,سیه-بنوییه,,rural
10800019001,برج اکرم,برج-اکرم,,rural
10800019002,فهرج,فهرج,,rural
10800020001,بیاض,بیاض,,rural
10800021001,پشت رود,پشت-رود,,rural
10800021002,عزیزآباد,عزیزآباد,,rural
10800022001,کلاشگرد,کلاشگرد,,rural
10800022002,مهروییه,مهروییه,,rural
10800023001,ارزوییه,ارزوییه,,rural
10800023002,وکیل آباد,وکیل-آباد,,rural
10800024001,گنبکی,گنبکی,,rural
10800024002,زیارت,زیارت,,rural
10800025001,جازموریان,جازموریان,,rural
10800025002,بوهینگ,بوهینگ,,rural
10900013003,شیرین دره,شیرین-دره,,rural
10900013001,دولتخانه,دولتخانه,,rural
10900013004,آبکوه,آبکوه,,district
10900013005,قوچان عتیق,قوچان-عتیق,,district
10900014004,مرکزی,مرکزی,,district
10900014005,فرح دشت,فرح-دشت,,district
10900015002,حومه گناباد,حومه-گناباد,,rural
10900015003,کاخک,کاخک,,district
10900016001,تبادکان,تبادکان,,rural
10900016005,کنویست,کنویست,,rural
10900016006,درز آب,درز-آب,,rural
10900017003,برزنون,برزنون,,rural
10900017004,مازول,مازول,,rural
10900018002,غیاث آباد,غیاث-آباد,,rural
10900023001,درونه,درونه,,rural
10900018003,بقمج,بقمج,,rural
10900018004,سید آباد,سید-آباد,,district
10900019001,پایین خواف,پایین-خواف,,rural
10900019002,میان خواف,میان-خواف,,rural
10900019003,بستان,بستان,,rural
10900019004,سلامی,سلامی,,district
10900020001,پل خاتون,پل-خاتون,,rural
10900020002,گل بی بی,گل-بی-بی,,rural
10900022001,سفید سنگ,سفید-سنگ,,rural
10900022002,قلندر آباد,قلندر-آباد,,rural
10900023002,صحرا,صحرا,,rural
10900023003,شهرآباد,شهرآباد,,district
10900027001,جنگل,جنگل,,rural
10900027002,شعبه,شعبه,,rural
10900028001,پساکوه,پساکوه,,rural
10900028002,زاوین,زاوین,,rural
10900028003,چرم,چرم,,rural
10900029001,ششطراز,ششطراز,,rural
10900029002,کویر,کویر,,rural
10900030001,ازغند,ازغند,,rural
10900030002,مه ولات شمالی,مه-ولات-شمالی,,rural
10900031001,بجستان,بجستان,,rural
10900031002,جزین,جزین,,rural
10900032001,طرقبه,طرقبه,,rural
10900032002,جاغرق,جاغرق,,rural
10900033002,فیروزه,فیروزه,,rural
10900033001,طاغنکوه شمالی,طاغنکوه-شمالی,,rural
10900034001,جغتای,جغتای,,rural
10900034002,دستوران,دستوران,,rural
10900035001,زاوه,زاوه,,rural
10900035002,صفاییه,صفاییه,,rural
10900036001,بالاجوین,بالاجوین,,rural
10900038003,نوده انقلاب,نوده-انقلاب,,district
10900036002,پیراکوه,پیراکوه,,rural
10900037001,مالین,مالین,,rural
10900037002,دشت ارزنه,دشت-ارزنه,,rural
10900038001,طبس,طبس,,rural
10900038002,رباط جز,رباط-جز,,rural
10900039001,کاه,کاه,,rural
10900039002,مزینان,مزینان,,rural
10900040001,باغ کشمیر,باغ-کشمیر,,rural
10900040002,صالح آباد,صالح-آباد,,rural
10900041001,بررود,بررود,,rural
10900041002,برکوه,برکوه,,rural
10900042001,اردوغش,اردوغش,,rural
10900042002,زبرخان,زبرخان,,rural
10900044002,چشمه سبز,چشمه-سبز,,rural
10900043001,بیهق,بیهق,,rural
10900043002,تکاب کوه میش,تکاب-کوه-میش,,rural
10900044001,گلمکان,گلمکان,,rural
10900045001,عشق آباد,عشق-آباد,,rural
10900045002,غزالی,غزالی,,rural
11000010002,قهرود,قهرود,,rural
11000010003,میاندشت,میاندشت,,rural
11000010004,خرم دشت,خرم-دشت,,rural
11000010005,برزک,برزک,,district
11000011001,جلگه,جلگه,,rural
11000012001,چم رود,چم-رود,,rural
11000012003,چم کوه,چم-کوه,,rural
11000013001,بافران,بافران,,rural
11000013003,کوهستان,کوهستان,,rural
11000014002,صادقیه,صادقیه,,rural
11000014003,صفاییه,صفاییه,,rural
11000015001,امامزاده آقا علی عباس,امامزاده-آقا-علی-عباس,,rural
11000015002,برزرود,برزرود,,rural
11000016002,ونداده,ونداده,,rural
11000016003,مرکزی,مرکزی,,district
11000017001,طالخونچه,طالخونچه,,rural
11000017002,دیزیچه,دیزیچه,,rural
11000018001,کویرات,کویرات,,rural
11000018002,کویر,کویر,,rural
11000019001,کرون سفلی,کرون-سفلی,,rural
11000019002,کرون علیا,کرون-علیا,,rural
11000020001,چنارود جنوبی,چنارود-جنوبی,,rural
11000020002,چنارود شمالی,چنارود-شمالی,,rural
11000021001,مرکزی,مرکزی,,district
