کد استان,نام استان,کد شهرستان,نام شهرستان,کد بخش,نام بخش,کد دهستان/ شهر,نام دهستان/ شهر,CODEREC,نام,FARICODE,DIAG
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,سلوک قشلاقی,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,عالی قاپو,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,قراجه اغل,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,قشلاق علیا/دوزقشلاق,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,قورتلوقشلاق,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,گچی قشلاق امیرلو,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,کدخدالو,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,لکوان,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,مال قشلاقی,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,قشلاق عبا,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,قشلاق حاجی عباس,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,قشلاق قره سقال,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,نادرقشلاقی,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,گچی قشلاق حاج محمدلو,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,باغشلو,,
24,اردبیل,12,انگوت,02,دره رود,0001,دره رود شمالی,6,قشلاق حاجی صمید,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,جلدک,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,جمولو کندی  /جملو,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,چات قشلاق بالا,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,سرواغاجی /سلیم اغاجی /,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,قره خان بیگلو,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,قشلاق انجیرلو,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,قشلاق بریان,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,لکرابادسفلی,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,لکرابادعلیا,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,سیدلر,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,قشلاق چرتقلو,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,قشلاق زرگر,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,قشلاق قره قیه,,
24,اردبیل,12,انگوت,02,دره رود,0002,دره رود جنوبی,6,تازه آباد لکرآباد,,
24,اردبیل,01,اردبیل,01,مركزی,0001,ارشق شرقی,8,طالب قشلاقی,,4852
24,اردبیل,01,اردبیل,01,مركزی,0002,بالغلو,8,شام اسبی,,4604
24,اردبیل,01,اردبیل,01,مركزی,0004,سردابه,8,امیدچه,,4601
24,اردبیل,01,اردبیل,01,مركزی,0004,سردابه,8,چناقرود,,4602
24,اردبیل,01,اردبیل,01,مركزی,0004,سردابه,8,خیارك,,4603
24,اردبیل,01,اردبیل,01,مركزی,0005,شرقی,8,اقاباقر,,1832
24,اردبیل,01,اردبیل,01,مركزی,0005,شرقی,8,اقبلاغ اقاجان خان,,4605
24,اردبیل,01,اردبیل,01,مركزی,0005,شرقی,8,اقبلاغ رستم خانی,,4606
24,اردبیل,01,اردبیل,01,مركزی,0005,شرقی,8,پیراقوم,,1833
24,اردبیل,01,اردبیل,01,مركزی,0007,كلخوران,8,صومعه,,1838
24,اردبیل,03,خلخال,03,شاهرود,0001,پلنگا,8,لرد,,1953
24,اردبیل,03,خلخال,03,شاهرود,0002,شال,8,شال,,1842
24,اردبیل,03,خلخال,04,مركزی,0001,خانندبیل شرقی,8,خمس,,3139
24,اردبیل,03,خلخال,04,مركزی,0001,خانندبیل شرقی,8,اندبیل,,4737
24,اردبیل,01,اردبیل,01,مركزی,0007,كلخوران,8,انزاب علیا,,4607
24,اردبیل,01,اردبیل,01,مركزی,0007,كلخوران,8,سلطان آباد,,1837
24,اردبیل,01,اردبیل,01,مركزی,0007,كلخوران,8,كركرق,,1836
24,اردبیل,01,اردبیل,04,هیر,0002,فولادلوی شمالی,8,ایوریق,,1839
24,اردبیل,01,اردبیل,04,هیر,0002,فولادلوی شمالی,8,خلیل آباد,,4609
24,اردبیل,01,اردبیل,04,هیر,0002,فولادلوی شمالی,8,نوشهر,,4610
24,اردبیل,01,اردبیل,04,هیر,0003,هیر,8,كریق,,1841
24,اردبیل,01,اردبیل,06,ثمرین,0001,غربی,8,جبه دار,,1834
24,اردبیل,02,بیله سوار,01,مركزی,0004,گوگ تپه,8,بابك,,4874
24,اردبیل,02,بیله سوار,01,مركزی,0004,گوگ تپه,8,روح كندی,,6140
24,اردبیل,02,بیله سوار,01,مركزی,0004,گوگ تپه,8,فولادلوقویی,,4875
24,اردبیل,02,بیله سوار,01,مركزی,0004,گوگ تپه,8,قره قاسملو,,4876
24,اردبیل,02,بیله سوار,01,مركزی,0004,گوگ تپه,8,گوگتپه,,4877
24,اردبیل,03,خلخال,01,خورش رستم,0001,خورش رستم جنوبی,8,برندق,,4735
24,اردبیل,03,خلخال,04,مركزی,0001,خانندبیل شرقی,8,خوجین,,3140
24,اردبیل,03,خلخال,04,مركزی,0001,خانندبیل شرقی,8,طولش,,1843
24,اردبیل,03,خلخال,04,مركزی,0001,خانندبیل شرقی,8,مجره,,4738
24,اردبیل,03,خلخال,04,مركزی,0003,سنجبدشرقی,8,لنبر,,4736
24,اردبیل,04,مشگین شهر,02,مركزی,0001,دشت,8,آق بلاغ,,1846
24,اردبیل,04,مشگین شهر,02,مركزی,0001,دشت,8,احمدآباد,,4853
24,اردبیل,04,مشگین شهر,02,مركزی,0001,دشت,8,پریخان,,3170
24,اردبیل,04,مشگین شهر,02,مركزی,0001,دشت,8,جبدرق,,4855
24,اردبیل,04,مشگین شهر,02,مركزی,0001,دشت,8,قورت تپه,,4857
24,اردبیل,04,مشگین شهر,02,مركزی,0001,دشت,8,كوجنق,,4858
24,اردبیل,04,مشگین شهر,02,مركزی,0001,دشت,8,مویل,,4860
24,اردبیل,04,مشگین شهر,02,مركزی,0001,دشت,8,نصیرآباد,,1849
24,اردبیل,04,مشگین شهر,02,مركزی,0005,مشگین شرقی,8,باللوجه میرك,,4854
24,اردبیل,04,مشگین شهر,03,مشكین شرقی,0002,لاهرود,8,انار,,3172
24,اردبیل,04,مشگین شهر,03,مشكین شرقی,0002,لاهرود,8,قره قیه,,4863
24,اردبیل,04,مشگین شهر,03,مشكین شرقی,0003,نقدی,8,نقدی علیا,,3171
24,اردبیل,04,مشگین شهر,05,قصابه,0002,مشگین غربی,8,احمدبیگلو,,1850
24,اردبیل,06,پارس آباد,01,مركزی,0003,ساوالان,8,اجیرلو / ابراهیم آبادقدیم/,,4865
24,اردبیل,06,پارس آباد,01,مركزی,0003,ساوالان,8,ایران آباد,,4869
24,اردبیل,06,پارس آباد,01,مركزی,0003,ساوالان,8,گوشلو,,4872
24,اردبیل,06,پارس آباد,01,مركزی,0004,اولتان,8,ابراهیم آبادجدید,,4864
24,اردبیل,06,پارس آباد,03,تازه كند,0001,محمودآباد,8,محمودابادطالقانی,,4873
24,اردبیل,06,پارس آباد,04,اسلام آباد,0001,اسلام آباد,8,اسلام آبادجدید,,4866
24,اردبیل,06,پارس آباد,04,اسلام آباد,0002,شهرک,8,شهرک غربی,,6141
24,اردبیل,08,نمین,01,ویلكیج,0001,ویلكیج جنوبی,8,حور,,3103
24,اردبیل,08,نمین,01,ویلكیج,0002,ویلكیج مركزی,8,سوها,,6142
24,اردبیل,08,نمین,01,ویلكیج,0002,ویلكیج مركزی,8,نیارق,,3102
24,اردبیل,08,نمین,02,مركزی,0001,دولت آباد,8,دولت آباد,,4611
24,اردبیل,08,نمین,02,مركزی,0004,ویلكیج شمالی,8,ننه كران,,4613
24,اردبیل,08,نمین,03,عنبران,0002,میناباد,8,مین آباد,,4612
25,قم,,,,,,,1,قم,,
25,قم,01,قم,,,,,2,قم,,
25,قم,02,جعفرآباد,,,,,2,جعفرآباد,,
25,قم,03,کهک,,,,,2,کهک,,
25,قم,01,قم,02,خلجستان,,,3,خلجستان,,
25,قم,01,قم,03,مرکزی,,,3,مرکزی,,
25,قم,01,قم,05,سلفچگان,,,3,سلفچگان,,
25,قم,02,جعفرآباد,01,مرکزی,,,3,مرکزی,,
25,قم,02,جعفرآباد,02,قاهان,,,3,قاهان,,
25,قم,03,کهک,01,مرکزی,,,3,مرکزی,,
25,قم,03,کهک,02,فردو,,,3,فردو,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,4,دستجرد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,4,قمرود,,
25,قم,01,قم,03,مرکزی,0003,قنوات,4,قنوات,,
25,قم,01,قم,05,سلفچگان,0001,راهجردشرقی,4,راهجردشرقی,,
25,قم,01,قم,05,سلفچگان,0002,نیزار,4,نیزار,,
25,قم,02,جعفرآباد,01,مرکزی,0001,جعفرآباد,4,جعفرآباد,,
25,قم,02,جعفرآباد,01,مرکزی,0002,باقرآباد,4,باقرآباد,,
25,قم,02,جعفرآباد,02,قاهان,0001,قاهان,4,قاهان,,
25,قم,02,جعفرآباد,02,قاهان,0002,کهندان,4,کهندان,,
25,قم,03,کهک,01,مرکزی,0001,کرمجگان,4,کرمجگان,,
25,قم,03,کهک,01,مرکزی,0002,کهک,4,کهک,,
25,قم,03,کهک,02,فردو,0001,فردو,4,فردو,,
25,قم,03,کهک,02,فردو,0002,خاوه,4,خاوه,,
25,قم,01,قم,02,خلجستان,2515,دستجرد,5,دستجرد,,
25,قم,01,قم,03,مرکزی,1114,قم,5,قم,,
25,قم,01,قم,03,مرکزی,2096,قم 5,5,قم 5,,
25,قم,01,قم,03,مرکزی,2097,قم 6,5,قم 6,,
25,قم,01,قم,03,مرکزی,2221,قم 1,5,قم 1,,
25,قم,01,قم,03,مرکزی,2222,قم 2,5,قم 2,,
25,قم,01,قم,03,مرکزی,2223,قم 3,5,قم 3,,
25,قم,01,قم,03,مرکزی,2224,قم 4,5,قم 4,,
25,قم,01,قم,03,مرکزی,2516,قنوات,5,قنوات,,
25,قم,01,قم,03,مرکزی,2810,قم 7,5,قم 7,,
25,قم,01,قم,03,مرکزی,2811,قم 8,5,قم 8,,
25,قم,01,قم,05,سلفچگان,2027,سلفچگان,5,سلفچگان,,
25,قم,02,جعفرآباد,01,مرکزی,2274,جعفریه,5,جعفریه,,
25,قم,02,جعفرآباد,02,قاهان,1062,قاهان,5,قاهان,,
25,قم,03,کهک,01,مرکزی,2275,کهک,5,کهک,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,احمدآباد,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,امره,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,جریک اغاج,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,جوزه,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,حسن آباد,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,خرابک بالا,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,رزبند,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,رستگان,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,زیزگان,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,سرخده,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,سفت,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,سفیداله,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,سناوند,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,طینوج,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,عیسی آباد,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,فوجرد,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,کندرود,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,گیو,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,مقبول آباد,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,منصورآباد,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,موجان,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,نایه,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,نورآباد,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,ورزنه,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,وشاره,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,مزرعه شهیدسبزعلی,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,اداره گلخانه های کوثر,,
25,قم,01,قم,02,خلجستان,0001,دستجرد,6,ناحیه صنعتی دستجرد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,ایلیخی بلاغی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,کوشک بهرام,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,غلام بلاغی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,شاهجرد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,قاشقابلاغ,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,محمودابادشادجرد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,احمدآباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,اکبرآباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,البرز,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,شهرک سینمایی نور,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,امیرآباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,امیرابادگنه چی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,امین آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,باغک,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,باغ نو,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,باقراباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,امادگاه منظریه قم,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,تعاونی مشاع شماره 5,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,جعفرآباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,چاه شور,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,چشمه شور,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,حاجی آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,حاجی آبادمسیله,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,حسنلی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,مرغداری یوسفی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,داش بلاغ,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,دولای قارقی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,رحمت آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,سام آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,ساری بلاغ,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,سیف آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,شریف آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,شورک آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,شیرین آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,شیرین بلاغ,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,صدراباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,صفراباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,صیداباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,طویله بلاغی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,عسگرسویی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,علی آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,علی آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,عین آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,فرج آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,فرودگاه کوشک نصرت,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,فیض آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,قشلاق البرز,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,قلعه حاج سلیمان,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,قلعه سلطان باجی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,قلعه سنگی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,قنبرعلی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,قوجی داغی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,کاج,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,کریم آباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,کورگل,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,کوشک نصرت,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,کوه سفید,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,گنجه,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,محمدآباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,محمدآباد,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,گنجینه وابسته به بانک کشاورزی,,
25,قم,01,قم,03,مرکزی,0002,قمرود,6,مشک آباد,,
